frame,threshold,blink,ear_norm
0,0,0.0,0.5969632559542368
1,0,0.0,0.5668331856881702
2,0,0.0,0.6709830110293861
3,0,0.0,0.6708498420900634
4,0,0.0,0.6071014597286487
5,1,0.0,0.7276838576896315
6,0,0.0,0.6288682547546758
7,0,0.0,0.6079423347636506
8,0,0.0,0.5067661087544603
9,0,0.0,0.6241269172440339
10,0,0.0,0.5644114768053423
11,0,0.0,0.48585611584653154
12,0,0.0,0.6394398987737544
13,0,0.0,0.6834895301181818
14,0,0.0,0.6289522657500193
15,0,0.0,0.6514431500282127
16,0,0.0,0.6607803856951615
17,0,0.0,0.6477802693858254
18,0,0.0,0.6498410971769647
19,0,0.0,0.6361303955377643
20,0,0.0,0.6253613930142834
21,0,0.0,0.6083150749010733
22,0,0.0,0.6704543430399611
23,0,0.0,0.7053199336605653
24,0,0.0,0.6487569390104949
25,0,0.0,0.6486926498451252
26,0,0.0,0.5959855547131643
27,0,0.0,0.6325065586910403
28,0,0.0,0.5194486409490701
29,0,0.0,0.4694711095213485
30,0,0.0,0.5168211958208733
31,0,0.0,0.47616875380381624
32,0,0.0,0.5184648316009571
33,0,0.0,0.45191009617145383
34,0,0.0,0.4964231641014095
35,0,0.0,0.5425093518626447
36,0,0.0,0.5839176127812622
37,0,0.0,0.6061493669826424
38,0,0.0,0.5530677431260537
39,0,0.0,0.28690389517330855
40,0,0.0,0.5063258527788734
41,0,0.0,0.6625803979101083
42,0,1.0,0.6600468322947756
43,0,0.0,0.6459860448723235
44,0,0.0,0.6760236890903705
45,1,0.0,0.7670902094312142
46,0,0.0,0.6659180425118942
47,0,0.0,0.7206145361974889
48,0,0.0,0.7258951361007716
49,0,0.0,0.6996614396333751
50,0,0.0,0.7147253064253206
51,0,0.0,0.4308171174431047
52,0,0.0,0.19957748856958285
53,0,0.0,0.6277952268899649
54,0,1.0,0.6894545500899134
55,0,0.0,0.6983511166697312
56,0,0.0,0.6977427965249751
57,1,0.0,0.731790035554666
58,0,0.0,0.7220002546688051
59,0,0.0,0.6929262684823491
60,0,0.0,0.7236366533933011
61,0,0.0,0.7144461290173298
62,0,0.0,0.6812422988891362
63,0,0.0,0.6673709581187183
64,0,0.0,0.6583643401258917
65,0,0.0,0.6244171204361557
66,1,0.0,0.7325041831674396
67,0,0.0,0.731656081934526
68,0,0.0,0.7334546469450244
69,0,0.0,0.7111146577510687
70,0,0.0,0.7278224989948748
71,0,0.0,0.7457943941253891
72,0,0.0,0.7580511038708527
73,0,0.0,0.7528252043875245
74,0,0.0,0.81234217162209
75,0,0.0,0.8118934925106424
76,0,0.0,0.8320737282280096
77,0,0.0,0.1842924153805783
78,0,0.0,0.4298426359119239
79,1,0.0,0.7663432686738657
80,0,1.0,0.7605025500250889
81,0,0.0,0.7939772789162027
82,0,0.0,0.8303807360539082
83,0,0.0,0.8237333488728614
84,0,0.0,0.7305075334226985
85,0,0.0,0.9165001459278692
86,0,0.0,0.7869252822865939
87,0,0.0,0.7551820541946335
88,0,0.0,0.7107218300754269
89,0,0.0,0.6560945530245987
90,0,0.0,0.25402185235033553
91,0,0.0,0.34386885623081215
92,0,0.0,0.5975118221230244
93,0,1.0,0.6712351446214289
94,0,0.0,0.6575994665675611
95,0,0.0,0.6966335742376536
96,0,0.0,0.7088626482055199
97,0,0.0,0.7177779996562461
98,1,0.0,0.7658932170384337
99,0,0.0,0.7401700478635903
100,0,0.0,0.7062753427858127
101,0,0.0,0.7393441055684575
102,0,0.0,0.7109217252902716
103,0,0.0,0.6761531775898391
104,0,0.0,0.7233160585023685
105,0,0.0,0.6981456965953257
106,0,0.0,0.6355639503822688
107,0,0.0,0.6458608622278175
108,1,0.0,0.7876261340587778
109,0,0.0,0.7236553436956816
110,0,0.0,0.6643409247999861
111,0,0.0,0.6459771268473848
112,0,0.0,0.6548722574630005
113,0,0.0,0.7135319890701332
114,0,0.0,0.6592783106466827
115,0,0.0,0.6050907142898864
116,0,0.0,0.6804345227529686
117,0,0.0,0.6253040087762225
118,0,0.0,0.5930959380226568
119,0,0.0,0.659281799470736
120,0,0.0,0.7227651282271361
121,0,0.0,0.6795518093855732
122,0,0.0,0.6578591180642598
123,0,0.0,0.6922847465823443
124,0,0.0,0.6275144465053099
125,0,0.0,0.6608184339629779
126,0,0.0,0.6267336449238418
127,0,0.0,0.6039773072757587
128,0,0.0,0.6058729974933517
129,0,0.0,0.6604895007346696
130,0,0.0,0.6456071490738733
131,0,0.0,0.6244171204361557
132,0,0.0,0.6030417792141599
133,0,0.0,0.625833061279669
134,0,0.0,0.6253570993757248
135,0,0.0,0.6163890005961327
136,0,0.0,0.5594326495196232
137,0,0.0,0.682837160489208
138,0,0.0,0.6282940666103037
139,0,0.0,0.6068027860314695
140,0,0.0,0.5824246348195024
141,0,0.0,0.6065346695140079
142,0,0.0,0.22825833499814868
143,0,0.0,0.2217530448778668
144,0,0.0,0.5307173920042954
145,0,1.0,0.519008219251461
146,0,0.0,0.5304546027345896
147,0,0.0,0.562526872345895
148,0,0.0,0.5952770876642344
149,0,0.0,0.6275144465053099
150,0,0.0,0.5617995612074275
151,0,0.0,0.5843331559242874
152,0,0.0,0.594996499793638
153,0,0.0,0.6384109792704958
154,0,0.0,0.5845736494837249
155,0,0.0,0.5839827029196157
156,0,0.0,0.5603360681723144
157,0,0.0,0.6066485999678185
158,0,0.0,0.6183931825243748
159,0,0.0,0.6380096742362593
160,0,0.0,0.5847042659716247
161,0,0.0,0.6395637631658259
162,0,0.0,0.5400498667110428
163,0,0.0,0.6283551391181302
164,0,0.0,0.6268573268937319
165,0,0.0,0.6387906452441331
166,0,0.0,0.5847141999098856
167,0,0.0,0.6409592682289116
168,0,0.0,0.6722184528044195
169,0,0.0,0.640422529159019
170,0,0.0,0.6739309251920156
171,0,0.0,0.6049131753197194
172,0,0.0,0.5612024111418615
173,0,0.0,0.5848233955324365
174,0,0.0,0.574067319136089
175,0,0.0,0.6151839951145233
176,0,0.0,0.6452830602925604
177,0,0.0,0.6383870077707062
178,0,0.0,0.6075900477697005
179,0,0.0,0.5930019027217649
180,0,0.0,0.6058729974933517
181,0,0.0,0.5514825815304637
182,0,0.0,0.6177385587304436
183,0,0.0,0.6494146750173065
184,0,0.0,0.6050323048805312
185,0,0.0,0.6494047410790457
186,0,0.0,0.6963111333645319
187,1,0.0,0.7278224989948748
188,0,0.0,0.5620922107723545
189,0,0.0,0.6393836859057198
190,0,0.0,0.6804084816446917
191,0,0.0,0.6803393584123572
192,0,0.0,0.33120866020295603
193,0,0.0,0.2229615939445158
194,0,0.0,0.48647385233975904
195,0,1.0,0.5405922437099163
196,0,0.0,0.6682104476417066
197,0,0.0,0.6461067746125623
198,0,0.0,0.648747803889649
199,0,0.0,0.676035355229401
200,1,0.0,0.7459241905629136
201,0,0.0,0.712340573396558
202,0,0.0,0.7017774567072524
203,0,0.0,0.7227360519190387
204,0,0.0,0.6487670423751613
205,1,0.0,0.7270584832442353
