frame,threshold,blink,ear_norm
0,0.0,0.0,0.4657175993494127
1,0.0,0.0,0.2959347079902414
2,0.0,0.0,0.34495779439469404
3,0.0,0.0,0.4171283996293279
4,0.0,0.0,0.34262854047574526
5,0.0,0.0,0.39436859444436195
6,0.0,0.0,0.3194261293129555
7,0.0,0.0,0.3366902698111112
8,0.0,1.0,0.4261139038767266
9,0.0,0.0,0.42654639188708304
10,0.0,0.0,0.31128556908998917
11,0.0,0.0,0.35778864597721965
12,0.0,0.0,0.46392018958399317
13,0.0,0.0,0.4327413341467865
14,0.0,0.0,0.4188402898687092
15,0.0,0.0,0.5154183370902011
16,0.0,0.0,0.4727034535745018
17,0.0,0.0,0.39149077341957533
18,0.0,0.0,0.5876585204841391
19,0.0,0.0,0.4293276892038302
20,0.0,0.0,0.49884078507071083
21,0.0,0.0,0.5721243258136077
22,0.0,0.0,0.4351333838669396
23,0.0,0.0,0.45080987413369333
24,0.0,0.0,0.4631233518430807
25,0.0,0.0,0.5478057612608703
26,0.0,0.0,0.5942477116476588
27,0.0,0.0,0.603064611473644
28,0.0,0.0,0.6317776986218002
29,0.0,0.0,0.544296779286714
30,0.0,0.0,0.6173170370002568
31,0.0,0.0,0.5004963064843787
32,0.0,0.0,0.5291641058832753
33,0.0,0.0,0.5115579389670776
34,0.0,0.0,0.5726863119406644
35,0.0,0.0,0.4863292203789156
36,0.0,0.0,0.46073130212292757
37,0.0,0.0,0.4865157683609256
38,0.0,0.0,0.5192115256377255
39,0.0,0.0,0.5313579472935845
40,0.0,0.0,0.6155454905343525
41,0.0,0.0,0.5106282100628946
42,0.0,0.0,0.2782467047929148
43,0.0,0.0,0.4708640700953165
44,0.0,0.0,0.5401165441000717
45,0.0,1.0,0.572326419460785
46,0.0,0.0,0.5218697039268467
47,0.0,0.0,0.6018662079648667
48,0.0,0.0,0.5741783681304888
49,0.0,0.0,0.6144934799511649
50,0.0,0.0,0.5496117770606977
51,0.0,0.0,0.572326419460785
52,0.0,0.0,0.477319447397254
53,0.0,0.0,0.5321651967116454
54,0.0,0.0,0.4484178244135402
55,0.0,0.0,0.479531179103988
56,0.0,0.0,0.5076736856683641
57,0.0,0.0,0.5751043247138974
58,0.0,0.0,0.55004880045886
59,0.0,0.0,0.5605821718047524
60,0.0,0.0,0.5728445327831662
61,0.0,0.0,0.4591275749792386
62,0.0,0.0,0.578038768435001
63,0.0,0.0,0.4869465406385373
64,0.0,0.0,0.5497949470391195
65,0.0,0.0,0.5458797064771714
66,0.0,0.0,0.5463749481363577
67,0.0,0.0,0.5326930799151025
68,0.0,0.0,0.49295404878231114
69,0.0,0.0,0.44225464650301166
70,0.0,0.0,0.5315600409407619
71,0.0,0.0,0.6083574437026438
72,0.0,0.0,0.49478168394972705
73,0.0,0.0,0.5355395172936674
74,0.0,0.0,0.49414234588125977
75,0.0,0.0,0.5497949470391195
76,0.0,0.0,0.5072488156419166
77,0.0,0.0,0.46879127700132295
78,0.0,0.0,0.5234404472309293
79,0.0,0.0,0.4299192273546163
80,0.0,0.0,0.7290303155077148
81,0.0,0.0,0.6306905472118506
82,0.0,1.0,0.5440926143460997
83,0.0,0.0,0.5371035755821143
84,0.0,0.0,0.6335803102183742
85,0.0,0.0,0.7246114591359886
86,0.0,0.0,0.6450604115792917
87,0.0,0.0,0.6044431716168525
88,0.0,0.0,0.47275015438873724
89,0.0,0.0,0.33773030057057046
90,0.0,0.0,0.2507508271413321
91,0.0,0.0,0.2586596271758289
92,0.0,1.0,0.3929594335373621
93,0.0,0.0,0.43047819927665665
94,0.0,0.0,0.5275057567959416
95,0.0,0.0,0.5226928370636595
96,0.0,0.0,0.617535781109009
97,0.0,0.0,0.5297332873916449
98,0.0,0.0,0.589282569274187
99,0.0,0.0,0.4708640700953165
100,0.0,0.0,0.49271368330926935
101,0.0,0.0,0.5315444952755943
102,0.0,0.0,0.4921094156622657
103,0.0,0.0,0.533549226719011
104,0.0,0.0,0.5748337185614153
105,0.0,0.0,0.4635028551374028
106,0.0,0.0,0.49701938966019
107,0.0,0.0,0.5895447083364606
108,0.0,0.0,0.48713308862054716
109,0.0,0.0,0.533549226719011
110,0.0,0.0,0.6028978392124712
111,0.0,0.0,0.5466387129907324
112,0.0,0.0,0.6020162705490331
113,0.0,0.0,0.6164566392042714
114,0.0,0.0,0.5913162548023648
115,0.0,0.0,0.5640084255808124
116,0.0,0.0,0.5497949470391195
117,0.0,0.0,0.6715409721518022
118,0.0,0.0,0.6065665192465077
119,0.0,0.0,0.5229115811724118
120,0.0,0.0,0.68486658716609
121,0.0,0.0,0.6155454905343525
122,0.0,0.0,0.6306905472118506
123,0.0,0.0,0.5915349989111172
124,0.0,0.0,0.6324331395929935
125,0.0,0.0,0.601075425695395
126,0.0,0.0,0.5895447083364606
127,0.0,0.0,0.575125510548675
128,0.0,0.0,0.5356636536445052
129,0.0,0.0,0.5530646047957508
130,0.0,0.0,0.6435510041756611
131,0.0,0.0,0.7163583598213532
132,0.0,0.0,0.6328669073368064
133,0.0,0.0,0.6607627758367141
134,0.0,0.0,0.6319260368408245
135,0.0,0.0,0.619278373490152
136,0.0,0.0,0.6732835645329452
137,0.0,0.0,0.6320638504394498
138,0.0,0.0,0.47788107989598394
139,0.0,0.0,0.2951347567717346
140,0.0,0.0,0.25470456610568404
141,0.0,0.0,0.3377775351880247
142,0.0,1.0,0.410047465112005
143,0.0,0.0,0.41888677199540186
144,0.0,0.0,0.47788107989598394
145,0.0,0.0,0.6030424306463086
146,0.0,0.0,0.6587893755046028
147,0.0,0.0,0.6321055679877725
148,0.0,0.0,0.6610070534901443
149,0.0,0.0,0.6479933982475682
150,0.0,0.0,0.7167403960453204
151,0.0,0.0,0.7573001054568707
152,0.0,0.0,0.6772869030413894
153,0.0,0.0,0.730547456270629
154,0.0,0.0,0.7012890781742537
155,0.0,0.0,0.730547456270629
156,0.0,0.0,0.6715409721518022
157,0.0,0.0,0.6750814182246878
158,0.0,0.0,0.6625343223026183
159,0.0,0.0,0.7149978036641774
160,0.0,0.0,0.74449922335067
161,0.0,0.0,0.7721965316535965
162,0.0,0.0,0.7407261603959171
163,0.0,0.0,0.6877691750370702
164,0.0,0.0,0.6173170370002568
165,0.0,0.0,0.617535781109009
166,0.0,0.0,0.6580116657972046
167,0.0,0.0,0.674300959286763
168,0.0,0.0,0.7416310142489925
169,0.0,0.0,0.7457116170535706
170,0.0,0.0,0.7759766993886265
171,0.0,0.0,0.7591011786939675
172,0.0,0.0,0.7141304310326204
173,1.0,0.0,0.8225494055760222
174,0.0,0.0,0.7697654543101398
175,0.0,0.0,0.7544874949489389
176,0.0,0.0,0.7457116170535706
177,0.0,0.0,0.6346079243813247
178,0.0,0.0,0.3075625688057961
179,0.0,0.0,0.31193047179042127
180,0.0,0.0,0.22853004818786019
181,0.0,1.0,0.4695633778287462
182,0.0,0.0,0.5362730618928447
183,0.0,0.0,0.5163108167168725
184,0.0,0.0,0.5491565093561426
185,0.0,0.0,0.6580116657972046
186,0.0,0.0,0.559550008916903
187,0.0,0.0,0.6338353969053542
188,0.0,0.0,0.6146306193216188
189,0.0,0.0,0.6175346763126016
190,0.0,0.0,0.561539194695152
191,0.0,0.0,0.729030315507715
192,0.0,0.0,0.687826147079387
193,0.0,0.0,0.6492031385206734
194,0.0,0.0,0.633648822723679
