frame,threshold,blink,ear_norm
0,0,0.0,0.739493686605685
1,0,0.0,0.7368767205208292
2,0,0.0,0.8022612050961501
3,0,0.0,0.754912182480646
4,0,0.0,0.7655600976243775
5,0,0.0,0.8264180194546821
6,0,0.0,0.7592189907989039
7,0,0.0,0.7981374435983172
8,0,0.0,0.857070238297709
9,0,0.0,0.8007449715860026
10,0,0.0,0.8662140068978146
11,0,0.0,0.8889929585257803
12,0,0.0,0.7362994790315699
13,0,0.0,0.89753643094368
14,0,0.0,0.8600412179836922
15,0,0.0,0.8235110417251691
16,0,0.0,0.8974418740427306
17,0,0.0,0.8671482372471896
18,0,0.0,0.9056286599804879
19,0,0.0,0.8612724081990183
20,0,0.0,0.9230698646517465
21,0,0.0,0.8357644476061693
22,0,0.0,0.8505204929806367
23,0,0.0,0.8721802972733033
24,0,0.0,0.9050406989189109
25,0,0.0,0.8701825137298275
26,0,0.0,0.8555667787696284
27,0,0.0,0.8227470403989329
28,0,0.0,0.8013523135328626
29,0,0.0,0.8146334355562108
30,0,0.0,0.8824621684290596
31,0,0.0,0.8696421511476536
32,0,0.0,0.854166682679803
33,0,0.0,0.8869895968870375
34,0,0.0,0.8453149833376667
35,0,0.0,0.8742566764050269
36,0,0.0,0.881580809299151
37,0,0.0,0.8951848099042624
38,0,0.0,0.8445017149475588
39,0,0.0,0.8617123216777085
40,0,0.0,0.8396074684728646
41,0,0.0,0.9441187649267708
42,0,0.0,0.8539051216163231
43,0,0.0,0.879252256159742
44,0,0.0,0.8521154788226433
45,0,0.0,0.7855082237020525
46,0,0.0,0.847622077578535
47,0,0.0,0.9063749897266828
48,0,0.0,0.8631999155838511
49,0,0.0,0.8418452079488844
50,0,0.0,0.8037727064473684
51,0,0.0,0.8541308186736766
52,0,0.0,0.1697099697490562
53,0,0.0,0.19380766961736898
54,0,0.0,0.4917894619833129
55,0,1.0,0.6533492358286178
56,1,0.0,0.72019493254292
57,0,0.0,0.7091214077364733
58,0,0.0,0.6885104008429297
59,0,0.0,0.7470055327733912
60,0,0.0,0.8163250145200383
61,0,0.0,0.7944458744546455
62,0,0.0,0.7954344859795893
63,0,0.0,0.8445429213728857
64,0,0.0,0.8229782886166782
65,0,0.0,0.8356340736379144
66,0,0.0,0.80891447919279
67,0,0.0,0.8207179462297767
68,0,0.0,0.8303780924556217
69,0,0.0,0.8754201257160831
70,0,0.0,0.8521202525041669
71,0,0.0,0.8716696354530457
72,0,0.0,0.8078242940476879
73,0,0.0,0.9098242936583194
74,0,0.0,0.8588832875862417
75,0,0.0,0.8314496616999915
76,0,0.0,0.8514569665809906
77,0,0.0,0.8527751392521428
78,0,0.0,0.8485227094371608
79,0,0.0,0.8155046214179237
80,0,0.0,0.8238891316055109
81,0,0.0,0.8389492265871125
82,0,0.0,0.8355123028889231
83,0,0.0,0.8925574087819143
84,0,0.0,0.8675890933540875
85,0,0.0,0.8933944146634892
86,0,0.0,0.8206146776334363
87,0,0.0,0.8762389960540138
88,0,0.0,0.9154999058586368
89,0,0.0,0.8845796127146905
90,0,0.0,0.86552520401164
91,0,0.0,0.9203810400365812
92,0,0.0,0.8434978134635127
93,0,0.0,0.9006588342439791
94,0,0.0,0.8637256622141534
95,0,0.0,0.8425574316443315
96,0,0.0,0.8979797653747668
97,0,0.0,0.9080386441528349
98,0,0.0,0.8808870416449617
99,0,0.0,0.8806080667966852
100,0,0.0,0.8642256443609849
101,0,0.0,0.8851987781655463
102,0,0.0,0.8619171795118572
103,0,0.0,0.8038197567383094
104,0,0.0,0.8127615796721973
105,0,0.0,0.7635550272194944
106,0,0.0,0.7643827223108854
107,0,0.0,0.8743091684977751
108,0,0.0,0.7952285618551855
109,0,0.0,0.7491651348495307
110,0,0.0,0.792826957991904
111,0,0.0,0.7962135315719606
112,0,0.0,0.7125903089861891
113,0,0.0,0.24763618550512628
114,0,0.0,0.42774558981568017
115,0,0.0,0.649580062335069
116,0,1.0,0.6707621566066154
117,1,0.0,0.7209574075492141
118,0,0.0,0.7234206352612481
119,0,0.0,0.6995495453997583
120,0,0.0,0.7707879156561667
121,0,0.0,0.7443202802401933
122,0,0.0,0.7518360958504844
123,0,0.0,0.7875348693132052
124,0,0.0,0.7668275754883738
125,0,0.0,0.7735483069429425
126,0,0.0,0.8014217939942553
127,0,0.0,0.7540411357054625
128,0,0.0,0.7748695057174619
129,0,0.0,0.7537888963643388
130,0,0.0,0.77893466209349
131,0,0.0,0.7921764903817344
132,0,0.0,0.7779768005421955
133,0,0.0,0.7870835449282869
134,0,0.0,0.771853236883409
135,0,0.0,0.7935005106470766
136,0,0.0,0.7615616092573857
137,0,0.0,0.7738808941925185
138,0,0.0,0.7892005393412556
139,0,0.0,0.8188322187352585
140,0,0.0,0.7855592283035926
141,0,0.0,0.8013523135328626
142,0,0.0,0.8161083589073297
143,0,0.0,0.8013832736526592
144,0,0.0,0.8585101224326444
145,0,0.0,0.8146334355562108
146,0,0.0,0.7776764088433099
147,0,0.0,0.7597481267750119
148,0,0.0,0.8148060700800299
149,0,0.0,0.7936094397495042
150,0,0.0,0.8739716139445278
151,0,0.0,0.7803510685212997
152,0,0.0,0.7862675679271626
153,0,0.0,0.8197947452242996
154,0,0.0,0.8128114802715215
155,0,0.0,0.7949773468573712
156,0,0.0,0.8014674722240754
157,0,0.0,0.7936786523677819
158,0,0.0,0.8276213626041297
159,0,0.0,0.7643827223108854
160,0,0.0,0.837334258173612
161,0,0.0,0.793080303773396
162,0,0.0,0.8170624110471675
163,0,0.0,0.8062402906880989
164,0,0.0,0.7710577789390872
165,0,0.0,0.807225945453302
166,0,0.0,0.7935005106470766
